"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"84","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:10:23,FALSE,NA,"1597790116134924288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","retail_guy",3257,TRUE,FALSE,NA,NA
"85","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:10:19,FALSE,NA,"1597790099571236865",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","kuineeo",3510,TRUE,FALSE,NA,NA
"86","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:10:18,FALSE,NA,"1597790095155007488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cowfoiik",3509,TRUE,FALSE,NA,NA
"87","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:10:15,FALSE,NA,"1597790080835649539",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kgentrykiki",3257,TRUE,FALSE,NA,NA
"88","RT @brycryfry: okay, part two! will we reach the goal? (if we do i hope it won't be uber quick like last time that was on me i set the bar…",FALSE,0,NA,2022-11-30 03:10:13,FALSE,NA,"1597790073076207616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ScorchCrow",208,TRUE,FALSE,NA,NA
"89","RT @will_bitter: Uber driver just became the easiest job on the planet for any driver that has a tesla with full self driving in the US. @e…",FALSE,0,NA,2022-11-30 03:10:12,FALSE,NA,"1597790068378419200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sherine00199714",1,TRUE,FALSE,NA,NA
"90","@uber took more money out for a ride that had already been paid for. On top of that the drop off location was wrong… https://t.co/wIo6nUqlIG",FALSE,0,"Uber",2022-11-30 03:10:10,TRUE,NA,"1597790058962046976","19103481","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_TheePeskyBratt",0,FALSE,FALSE,NA,NA
"91","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:10:07,FALSE,NA,"1597790047754821632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","calgal4me",3257,TRUE,FALSE,NA,NA
"92","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:10:07,FALSE,NA,"1597790047595479041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RobbyAz4",3257,TRUE,FALSE,NA,NA
"93","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:10:06,FALSE,NA,"1597790045377040384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlanSuffering",3509,TRUE,FALSE,NA,NA
"94","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:10:02,FALSE,NA,"1597790025856405504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImmaBeOkYinz",3257,TRUE,FALSE,NA,NA
"95","He don’t need nobody else but me I can his couch,wife,friend,PlayStation,clothes,bed,food,teacher,Uber,hb,  all of the above 😂 .",FALSE,0,NA,2022-11-30 03:10:00,FALSE,NA,"1597790019699499009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Geminiimuse",0,FALSE,FALSE,NA,NA
"96","#jabaliridge by #asiliaafrica in Ruaha built around boulders with Panoramic view of the Ruaha landscape. Uber  and… https://t.co/EZxd3a5HzL",FALSE,0,NA,2022-11-30 03:09:55,TRUE,NA,"1597789998555987968",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AfricanMecca",0,FALSE,FALSE,NA,NA
"97","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:54,FALSE,NA,"1597789991245344770",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dmontetheno1",3510,TRUE,FALSE,NA,NA
"98","RT @OneBlakeMinute: In this special episode of @OHMPods, the #HEAT2 BOOK CLUB, I join John P. Glynn (HEAT Uber Fan) and Stu Coote (@STU_WAT…",FALSE,0,NA,2022-11-30 03:09:49,FALSE,NA,"1597789970432811008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","katiewalshstx",4,TRUE,FALSE,NA,NA
"99","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:09:44,FALSE,NA,"1597789952539906048",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","louiqaraschid",3257,TRUE,FALSE,NA,NA
"100","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:40,FALSE,NA,"1597789936144744448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lilmanny_3",3510,TRUE,FALSE,NA,NA
"101","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:35,FALSE,NA,"1597789914242093056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SSymTeX",3510,TRUE,FALSE,NA,NA
"102","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:32,FALSE,NA,"1597789900744839170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","McDonalds_Bol",3510,TRUE,FALSE,NA,NA
"103","RT @VijayIsMyLife: #ThalapathyVijay strikes an uber-cool pose which is full of swag in the new #Varisu poster. 🔥

Ground promotions will st…",FALSE,0,NA,2022-11-30 03:09:28,FALSE,NA,"1597789885074591744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Manikan44317723",276,TRUE,FALSE,NA,NA
"104","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:27,FALSE,NA,"1597789878812807170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wtfsanzid",3510,TRUE,FALSE,NA,NA
"105","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:09:26,FALSE,NA,"1597789876879241216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DemocraticDeb",3257,TRUE,FALSE,NA,NA
"106","RT @santiagomayer_: Lots of young people don’t have a simple way to get to the polls. 

So @VotersTomorrow and @Plus1_Vote are helping fund…",FALSE,0,NA,2022-11-30 03:09:22,FALSE,NA,"1597789860516966402",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jandcg1",275,TRUE,FALSE,NA,NA
"107","@viktorlgbt I got stuck at the store for an extra hour and couldn't get a uber ☠☠☠ so I ended calling my neighbors!",FALSE,0,"viktorlgbt",2022-11-30 03:09:21,FALSE,"1597778501452836865","1597789853269299200","1400630786118893572","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","junguwucute",0,FALSE,FALSE,NA,NA
"108","@CurtyFM Got an uber to the airport during the first half and watched the second from the terminal bar. Quite the difference...",FALSE,0,"CurtyFM",2022-11-30 03:09:19,FALSE,"1597685311580299264","1597789846012977153","791229654","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SimonKean",0,FALSE,FALSE,NA,NA
"109","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:19,FALSE,NA,"1597789845044097027",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oso_Arrogant__",3510,TRUE,FALSE,NA,NA
"110","RT @HawaiiDelilah: Non-political tweet: I just got my haircut and was taking Uber home.  Uber driving was lustily singing 60s and 70s music…",FALSE,0,NA,2022-11-30 03:09:17,FALSE,NA,"1597789838526201856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KathleeRowlands",7,TRUE,FALSE,NA,NA
"111","Reminder if you tip your earls or cactus server 18 percent because they flip an iPad around and tell you it’s easie… https://t.co/aMbWlmETIt",FALSE,0,NA,2022-11-30 03:09:17,TRUE,NA,"1597789837251473408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chris_top_her",0,FALSE,FALSE,NA,NA
"112","@4wols .@Uber one of ur drivers almost CRASHED bcuz she was on her phone..she forcefully made me stream her album t… https://t.co/FZDni3jGzV",FALSE,0,"4wols",2022-11-30 03:09:13,TRUE,"1597789003461582848","1597789819568295937","1414485946154713090","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","junhaknyeon",0,FALSE,FALSE,NA,NA
"113","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:10,FALSE,NA,"1597789807086030848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SlewedBacon",3510,TRUE,FALSE,NA,NA
"114","@BasedBrego You better quarantine for 6 weeks . Don’t leave the house - get Uber eats if you need food 

I don’t wa… https://t.co/5JhannAoSE",FALSE,1,"BasedBrego",2022-11-30 03:09:09,TRUE,"1597781076931661824","1597789806074814464","1388960153060401156","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peperoni1i",0,FALSE,FALSE,NA,NA
"115","RT @jeffreylstaley: @SenWarren @FlyingWithSara @USTreasury @Delta The American people HAVE NO IDEA how Trump and his minions are fleecing t…",FALSE,0,NA,2022-11-30 03:09:03,FALSE,NA,"1597789779411599360",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","JoanTV",2,TRUE,FALSE,NA,NA
"116","NEW DETAILS: DEPRESSION, ANXIETY, CUTTERS, OA's, ex AA's, ex NA's, Bulimia, etc. start your own meeting… https://t.co/v1xWV2dF5m",FALSE,1,NA,2022-11-30 03:09:01,TRUE,NA,"1597789769211297792",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","MilwaukeeHotBuy",0,FALSE,FALSE,NA,NA
"117","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:09:00,FALSE,NA,"1597789766522916864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TallestSays",3510,TRUE,FALSE,NA,NA
"118","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:08:57,FALSE,NA,"1597789752974929920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","D_M0ney2017",3510,TRUE,FALSE,NA,NA
"119","RT @Parasbourne: @whitespeaking @Olacabs @Ola_Kolkata The story is same for both @Uber_India and @Olacabs, have complained number of times…",FALSE,0,NA,2022-11-30 03:08:56,FALSE,NA,"1597789748927479813",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GRamkrishna2007",2,TRUE,FALSE,NA,NA
"120","@SawyerMerritt @Tesla Toyota &amp; Honda stealership calls Uber &amp; pax gets picks up in a Tesla, experiences the ride th… https://t.co/g8He7Pkn8F",FALSE,0,"SawyerMerritt",2022-11-30 03:08:52,TRUE,"1597720117512925184","1597789732037357568","243013409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamthongy",0,FALSE,FALSE,NA,NA
"121","@jackphantomjazz @thriftcamera @SheerazRaza @ZoeSchiffer Not just hardwork bro. Hardcore work! Uber hardcore.",FALSE,0,"jackphantomjazz",2022-11-30 03:08:45,FALSE,"1597630277509328897","1597789704169979905","1550588869472665600","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bernard32565129",0,FALSE,FALSE,NA,NA
"122","Lmfao bro I just looked at my Uber bill from San Diego and I think it’s a shade under 300 tf I was ubering everywhe… https://t.co/uycDzeFHVq",FALSE,0,NA,2022-11-30 03:08:43,TRUE,NA,"1597789693873201152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stoner_xxl",0,FALSE,FALSE,NA,NA
"123","RT @gagalovesbey: I’m in an Uber and Cuff It came on the radio and my driver changed the station only for Cuff It to be playing on another…",FALSE,0,NA,2022-11-30 03:08:41,FALSE,NA,"1597789687933898752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MsR0R0",239,TRUE,FALSE,NA,NA
"124","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:08:41,FALSE,NA,"1597789685715435520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JojoThaBeast98",3510,TRUE,FALSE,NA,NA
"125","@ThexyBeatht_2 date with me. I pick you up open the door for you.  Hopefully you cool with me making you dinner.  I… https://t.co/VQecJDVvKo",FALSE,0,"ThexyBeatht_2",2022-11-30 03:08:40,TRUE,NA,"1597789684410863618","1443654863217299468","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigkimballski28",0,FALSE,FALSE,NA,NA
"126","RT @OvalJellyFish: It's not the drivers that are on both apps that people are worried about, its the one's that didn't make it through Uber…",FALSE,0,NA,2022-11-30 03:08:39,FALSE,NA,"1597789677905653761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_pndile",1,TRUE,FALSE,NA,NA
"127","RT @brycryfry: okay, part two! will we reach the goal? (if we do i hope it won't be uber quick like last time that was on me i set the bar…",FALSE,0,NA,2022-11-30 03:08:38,FALSE,NA,"1597789672763453440",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_ernestx_",208,TRUE,FALSE,NA,NA
"128","RT @Victorshi2020: All you need to do is use the code “VoteGA” in the Uber app or click https://t.co/kLbSCot288, get a ride to your polling…",FALSE,0,NA,2022-11-30 03:08:31,FALSE,NA,"1597789646502907905",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","capntokki",367,TRUE,FALSE,NA,NA
"129","RT @Victorshi2020: All you need to do is use the code “VoteGA” in the Uber app or click https://t.co/kLbSCot288, get a ride to your polling…",FALSE,0,NA,2022-11-30 03:08:31,FALSE,NA,"1597789644057235456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brettturner57",367,TRUE,FALSE,NA,NA
"130","RT @backendoc: if you’re uber eats driver is walking just cancel the food bro… https://t.co/QVRL518UHV",FALSE,0,NA,2022-11-30 03:08:25,FALSE,NA,"1597789617914523648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","purexfury",3510,TRUE,FALSE,NA,NA
"131","RT @official_wins: #Georgia 

💥 Relax in a FREE Uber to the polls 👇 

Send crazy Trump-backed Walker back home to Texas. 
He doesn’t know u…",FALSE,0,NA,2022-11-30 03:08:20,FALSE,NA,"1597789600860233728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Millernote",52,TRUE,FALSE,NA,NA
"132","😂😂😂the Uber mad ashit I def made him do 5 stops",FALSE,0,NA,2022-11-30 03:08:17,FALSE,NA,"1597789585383526400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zahmadeyoulook",0,FALSE,FALSE,NA,NA
"133","@whitespeaking @Olacabs @Ola_Kolkata I don’t even keep @Olacabs app on phone. Bangalore order &gt; known cabbies colle… https://t.co/wykW8ArJuG",FALSE,0,"whitespeaking",2022-11-30 03:08:13,TRUE,"1597766943821697024","1597789570359173120","87029849","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","111Pratik111",0,FALSE,FALSE,NA,NA
"134","RT @atKamo_: aowa. They alternate sure but ko Uber you dont get away with crime that easily mon. Bolt will mize you straight up and also dr…",FALSE,0,NA,2022-11-30 03:08:13,FALSE,NA,"1597789569487110144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_pndile",1,TRUE,FALSE,NA,NA
"135","RT @Victorshi2020: NEW: @VotersTomorrow just announced our partnership with Uber to offer young voters in Georgia free rides to &amp; from poll…",FALSE,0,NA,2022-11-30 03:08:12,FALSE,NA,"1597789563178479617",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfPuppydom",3257,TRUE,FALSE,NA,NA
"136","@NW_chiefkanium We understand this experience has been frustrating. We'll do our best to make things right. We've b… https://t.co/0rpF5s2OHG",FALSE,0,"NW_chiefkanium",2022-11-30 03:08:06,TRUE,"1597786398043824128","1597789542030925825","516176704","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Uber_Support",0,FALSE,FALSE,NA,NA
"137","RT @QTRResearch: Think about being an Uber driver that gets a $600 Venmo payout that the Treasury publicly targets you for. 

Now think abo…",FALSE,0,NA,2022-11-30 03:08:06,FALSE,NA,"1597789539598499840",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Nick_Deprospo",50,TRUE,FALSE,NA,NA
